equality	value	biden1_59_done.xml	environment	policy
equality	value	biden1_59_done.xml	foreign	policy
equality	value	biden1_59_done.xml	military	policy
action	value	biden1_59_done.xml	economy	policy
action	value	biden1_59_done.xml	civil_rights	policy
action	value	biden1_59_done.xml	environment	policy
action	value	biden1_59_done.xml	terrorism	policy
action	value	biden1_59_done.xml	economy	policy
action	value	biden1_59_done.xml	education	policy
action	value	biden1_59_done.xml	health	policy
action	value	biden1_59_done.xml	economy	policy
action	value	biden1_59_done.xml	health	policy
action	value	biden1_59_done.xml	civil_rights	policy
action	value	biden1_59_done.xml	foreign	policy
action	value	biden1_59_done.xml	foreign	policy
action	value	biden1_59_done.xml	health	policy
action	value	biden1_59_done.xml	civil_rights	policy
action	value	biden1_59_done.xml	environment	policy
action	value	biden1_59_done.xml	foreign	policy
action	value	biden1_59_done.xml	military	policy
liberty	value	biden1_59_done.xml	economy	policy
liberty	value	biden1_59_done.xml	civil_rights	policy
liberty	value	biden1_59_done.xml	environment	policy
liberty	value	biden1_59_done.xml	terrorism	policy
liberty	value	biden1_59_done.xml	economy	policy
liberty	value	biden1_59_done.xml	education	policy
liberty	value	biden1_59_done.xml	health	policy
liberty	value	biden1_59_done.xml	economy	policy
liberty	value	biden1_59_done.xml	health	policy
liberty	value	biden1_59_done.xml	civil_rights	policy
liberty	value	biden1_59_done.xml	foreign	policy
liberty	value	biden1_59_done.xml	foreign	policy
liberty	value	biden1_59_done.xml	health	policy
liberty	value	biden1_59_done.xml	civil_rights	policy
liberty	value	biden1_59_done.xml	environment	policy
liberty	value	biden1_59_done.xml	foreign	policy
liberty	value	biden1_59_done.xml	military	policy
patriotism	value	biden1_59_done.xml	economy	policy
patriotism	value	biden1_59_done.xml	civil_rights	policy
patriotism	value	biden1_59_done.xml	environment	policy
patriotism	value	biden1_59_done.xml	terrorism	policy
patriotism	value	biden1_59_done.xml	economy	policy
patriotism	value	biden1_59_done.xml	education	policy
patriotism	value	biden1_59_done.xml	health	policy
patriotism	value	biden1_59_done.xml	economy	policy
patriotism	value	biden1_59_done.xml	health	policy
patriotism	value	biden1_59_done.xml	civil_rights	policy
patriotism	value	biden1_59_done.xml	foreign	policy
patriotism	value	biden1_59_done.xml	foreign	policy
patriotism	value	biden1_59_done.xml	health	policy
patriotism	value	biden1_59_done.xml	civil_rights	policy
patriotism	value	biden1_59_done.xml	environment	policy
patriotism	value	biden1_59_done.xml	foreign	policy
patriotism	value	biden1_59_done.xml	military	policy
religion	value	buchanan1_18_done.xml	civil_rights	policy
religion	value	buchanan1_18_done.xml	government	policy
religion	value	buchanan1_18_done.xml	civil_rights	policy
religion	value	buchanan1_18_done.xml	economy	policy
religion	value	buchanan1_18_done.xml	economy	policy
religion	value	buchanan1_18_done.xml	economy	policy
religion	value	buchanan1_18_done.xml	economy	policy
religion	value	buchanan1_18_done.xml	economy	policy
religion	value	buchanan1_18_done.xml	military	policy
religion	value	buchanan1_18_done.xml	foreign	policy
religion	value	buchanan1_18_done.xml	foreign	policy
unity	value	buchanan1_18_done.xml	civil_rights	policy
unity	value	buchanan1_18_done.xml	government	policy
unity	value	buchanan1_18_done.xml	civil_rights	policy
unity	value	buchanan1_18_done.xml	economy	policy
unity	value	buchanan1_18_done.xml	economy	policy
unity	value	buchanan1_18_done.xml	economy	policy
unity	value	buchanan1_18_done.xml	economy	policy
unity	value	buchanan1_18_done.xml	economy	policy
unity	value	buchanan1_18_done.xml	military	policy
unity	value	buchanan1_18_done.xml	foreign	policy
unity	value	buchanan1_18_done.xml	foreign	policy
democracy	value	buchanan1_18_done.xml	civil_rights	policy
democracy	value	buchanan1_18_done.xml	government	policy
democracy	value	buchanan1_18_done.xml	civil_rights	policy
democracy	value	buchanan1_18_done.xml	economy	policy
democracy	value	buchanan1_18_done.xml	economy	policy
democracy	value	buchanan1_18_done.xml	economy	policy
democracy	value	buchanan1_18_done.xml	economy	policy
democracy	value	buchanan1_18_done.xml	economy	policy
democracy	value	buchanan1_18_done.xml	military	policy
democracy	value	buchanan1_18_done.xml	foreign	policy
democracy	value	buchanan1_18_done.xml	foreign	policy
security	value	buchanan1_18_done.xml	civil_rights	policy
security	value	buchanan1_18_done.xml	government	policy
security	value	buchanan1_18_done.xml	civil_rights	policy
security	value	buchanan1_18_done.xml	economy	policy
security	value	buchanan1_18_done.xml	economy	policy
security	value	buchanan1_18_done.xml	economy	policy
security	value	buchanan1_18_done.xml	economy	policy
security	value	buchanan1_18_done.xml	economy	policy
security	value	buchanan1_18_done.xml	military	policy
security	value	buchanan1_18_done.xml	foreign	policy
security	value	buchanan1_18_done.xml	foreign	policy
religion	value	bush1_51_done.xml	foreign	policy
religion	value	bush1_51_done.xml	homelessness	policy
religion	value	bush1_51_done.xml	health	policy
religion	value	bush1_51_done.xml	crime	policy
religion	value	bush1_51_done.xml	health	policy
religion	value	bush1_51_done.xml	economy	policy
religion	value	bush1_51_done.xml	military	policy
religion	value	bush1_51_done.xml	economy	policy
religion	value	bush1_51_done.xml	foreign	policy
religion	value	bush1_51_done.xml	foreign	policy
religion	value	bush1_51_done.xml	foreign	policy
religion	value	bush1_51_done.xml	crime	policy
action	value	bush1_51_done.xml	foreign	policy
action	value	bush1_51_done.xml	homelessness	policy
action	value	bush1_51_done.xml	health	policy
action	value	bush1_51_done.xml	crime	policy
action	value	bush1_51_done.xml	health	policy
action	value	bush1_51_done.xml	economy	policy
action	value	bush1_51_done.xml	military	policy
action	value	bush1_51_done.xml	economy	policy
action	value	bush1_51_done.xml	foreign	policy
action	value	bush1_51_done.xml	foreign	policy
action	value	bush1_51_done.xml	foreign	policy
action	value	bush1_51_done.xml	crime	policy
democracy	value	bush1_51_done.xml	foreign	policy
democracy	value	bush1_51_done.xml	homelessness	policy
democracy	value	bush1_51_done.xml	health	policy
democracy	value	bush1_51_done.xml	crime	policy
democracy	value	bush1_51_done.xml	health	policy
democracy	value	bush1_51_done.xml	economy	policy
democracy	value	bush1_51_done.xml	military	policy
democracy	value	bush1_51_done.xml	economy	policy
democracy	value	bush1_51_done.xml	foreign	policy
democracy	value	bush1_51_done.xml	foreign	policy
democracy	value	bush1_51_done.xml	foreign	policy
democracy	value	bush1_51_done.xml	crime	policy
unity	value	bush1_51_done.xml	foreign	policy
unity	value	bush1_51_done.xml	homelessness	policy
unity	value	bush1_51_done.xml	health	policy
unity	value	bush1_51_done.xml	crime	policy
unity	value	bush1_51_done.xml	health	policy
unity	value	bush1_51_done.xml	economy	policy
unity	value	bush1_51_done.xml	military	policy
unity	value	bush1_51_done.xml	economy	policy
unity	value	bush1_51_done.xml	foreign	policy
unity	value	bush1_51_done.xml	foreign	policy
unity	value	bush1_51_done.xml	foreign	policy
unity	value	bush1_51_done.xml	crime	policy
humility	value	bush1_51_done.xml	foreign	policy
humility	value	bush1_51_done.xml	homelessness	policy
humility	value	bush1_51_done.xml	health	policy
humility	value	bush1_51_done.xml	crime	policy
humility	value	bush1_51_done.xml	health	policy
humility	value	bush1_51_done.xml	economy	policy
humility	value	bush1_51_done.xml	military	policy
humility	value	bush1_51_done.xml	economy	policy
humility	value	bush1_51_done.xml	foreign	policy
humility	value	bush1_51_done.xml	foreign	policy
humility	value	bush1_51_done.xml	foreign	policy
humility	value	bush1_51_done.xml	crime	policy
equality	value	bush1_51_done.xml	foreign	policy
equality	value	bush1_51_done.xml	homelessness	policy
equality	value	bush1_51_done.xml	health	policy
equality	value	bush1_51_done.xml	crime	policy
equality	value	bush1_51_done.xml	health	policy
equality	value	bush1_51_done.xml	economy	policy
equality	value	bush1_51_done.xml	military	policy
equality	value	bush1_51_done.xml	economy	policy
equality	value	bush1_51_done.xml	foreign	policy
equality	value	bush1_51_done.xml	foreign	policy
equality	value	bush1_51_done.xml	foreign	policy
equality	value	bush1_51_done.xml	crime	policy
security	value	bush1_51_done.xml	foreign	policy
security	value	bush1_51_done.xml	homelessness	policy
security	value	bush1_51_done.xml	health	policy
security	value	bush1_51_done.xml	crime	policy
security	value	bush1_51_done.xml	health	policy
security	value	bush1_51_done.xml	economy	policy
security	value	bush1_51_done.xml	military	policy
security	value	bush1_51_done.xml	economy	policy
security	value	bush1_51_done.xml	foreign	policy
security	value	bush1_51_done.xml	foreign	policy
security	value	bush1_51_done.xml	foreign	policy
security	value	bush1_51_done.xml	crime	policy
restoration	value	bush1_51_done.xml	foreign	policy
restoration	value	bush1_51_done.xml	homelessness	policy
restoration	value	bush1_51_done.xml	health	policy
restoration	value	bush1_51_done.xml	crime	policy
restoration	value	bush1_51_done.xml	health	policy
restoration	value	bush1_51_done.xml	economy	policy
restoration	value	bush1_51_done.xml	military	policy
restoration	value	bush1_51_done.xml	economy	policy
restoration	value	bush1_51_done.xml	foreign	policy
restoration	value	bush1_51_done.xml	foreign	policy
restoration	value	bush1_51_done.xml	foreign	policy
restoration	value	bush1_51_done.xml	crime	policy
patriotism	value	bush1_51_done.xml	foreign	policy
patriotism	value	bush1_51_done.xml	homelessness	policy
patriotism	value	bush1_51_done.xml	health	policy
patriotism	value	bush1_51_done.xml	crime	policy
patriotism	value	bush1_51_done.xml	health	policy
patriotism	value	bush1_51_done.xml	economy	policy
patriotism	value	bush1_51_done.xml	military	policy
patriotism	value	bush1_51_done.xml	economy	policy
patriotism	value	bush1_51_done.xml	foreign	policy
patriotism	value	bush1_51_done.xml	foreign	policy
patriotism	value	bush1_51_done.xml	foreign	policy
patriotism	value	bush1_51_done.xml	crime	policy
democracy	value	bush1_54_done.xml	foreign	policy
democracy	value	bush1_54_done.xml	education	policy
democracy	value	bush1_54_done.xml	immigration	policy
democracy	value	bush1_54_done.xml	foreign	policy
democracy	value	bush1_54_done.xml	economy	policy
democracy	value	bush1_54_done.xml	education	policy
democracy	value	bush1_54_done.xml	health	policy
democracy	value	bush1_54_done.xml	economy	policy
democracy	value	bush1_54_done.xml	military	policy
democracy	value	bush1_54_done.xml	foreign	policy
democracy	value	bush1_54_done.xml	prison	policy
democracy	value	bush1_54_done.xml	health	policy
democracy	value	bush1_54_done.xml	civil_rights	policy
democracy	value	bush1_54_done.xml	education	policy
equality	value	bush1_54_done.xml	foreign	policy
equality	value	bush1_54_done.xml	education	policy
equality	value	bush1_54_done.xml	immigration	policy
equality	value	bush1_54_done.xml	foreign	policy
equality	value	bush1_54_done.xml	economy	policy
equality	value	bush1_54_done.xml	education	policy
equality	value	bush1_54_done.xml	health	policy
equality	value	bush1_54_done.xml	economy	policy
equality	value	bush1_54_done.xml	military	policy
equality	value	bush1_54_done.xml	foreign	policy
equality	value	bush1_54_done.xml	prison	policy
equality	value	bush1_54_done.xml	health	policy
equality	value	bush1_54_done.xml	civil_rights	policy
equality	value	bush1_54_done.xml	education	policy
progress	value	bush1_54_done.xml	foreign	policy
progress	value	bush1_54_done.xml	education	policy
progress	value	bush1_54_done.xml	immigration	policy
progress	value	bush1_54_done.xml	foreign	policy
progress	value	bush1_54_done.xml	economy	policy
progress	value	bush1_54_done.xml	education	policy
progress	value	bush1_54_done.xml	health	policy
progress	value	bush1_54_done.xml	economy	policy
progress	value	bush1_54_done.xml	military	policy
progress	value	bush1_54_done.xml	foreign	policy
progress	value	bush1_54_done.xml	prison	policy
progress	value	bush1_54_done.xml	health	policy
progress	value	bush1_54_done.xml	civil_rights	policy
progress	value	bush1_54_done.xml	education	policy
unity	value	bush1_54_done.xml	foreign	policy
unity	value	bush1_54_done.xml	education	policy
unity	value	bush1_54_done.xml	immigration	policy
unity	value	bush1_54_done.xml	foreign	policy
unity	value	bush1_54_done.xml	economy	policy
unity	value	bush1_54_done.xml	education	policy
unity	value	bush1_54_done.xml	health	policy
unity	value	bush1_54_done.xml	economy	policy
unity	value	bush1_54_done.xml	military	policy
unity	value	bush1_54_done.xml	foreign	policy
unity	value	bush1_54_done.xml	prison	policy
unity	value	bush1_54_done.xml	health	policy
unity	value	bush1_54_done.xml	civil_rights	policy
unity	value	bush1_54_done.xml	education	policy
religion	value	bush1_54_done.xml	foreign	policy
religion	value	bush1_54_done.xml	education	policy
religion	value	bush1_54_done.xml	immigration	policy
religion	value	bush1_54_done.xml	foreign	policy
religion	value	bush1_54_done.xml	economy	policy
religion	value	bush1_54_done.xml	education	policy
religion	value	bush1_54_done.xml	health	policy
religion	value	bush1_54_done.xml	economy	policy
religion	value	bush1_54_done.xml	military	policy
religion	value	bush1_54_done.xml	foreign	policy
religion	value	bush1_54_done.xml	prison	policy
religion	value	bush1_54_done.xml	health	policy
religion	value	bush1_54_done.xml	civil_rights	policy
religion	value	bush1_54_done.xml	education	policy
civility	value	bush1_54_done.xml	foreign	policy
civility	value	bush1_54_done.xml	education	policy
civility	value	bush1_54_done.xml	immigration	policy
civility	value	bush1_54_done.xml	foreign	policy
civility	value	bush1_54_done.xml	economy	policy
civility	value	bush1_54_done.xml	education	policy
civility	value	bush1_54_done.xml	health	policy
civility	value	bush1_54_done.xml	economy	policy
civility	value	bush1_54_done.xml	military	policy
civility	value	bush1_54_done.xml	foreign	policy
civility	value	bush1_54_done.xml	prison	policy
civility	value	bush1_54_done.xml	health	policy
civility	value	bush1_54_done.xml	civil_rights	policy
civility	value	bush1_54_done.xml	education	policy
security	value	bush1_54_done.xml	foreign	policy
security	value	bush1_54_done.xml	education	policy
security	value	bush1_54_done.xml	immigration	policy
security	value	bush1_54_done.xml	foreign	policy
security	value	bush1_54_done.xml	economy	policy
security	value	bush1_54_done.xml	education	policy
security	value	bush1_54_done.xml	health	policy
security	value	bush1_54_done.xml	economy	policy
security	value	bush1_54_done.xml	military	policy
security	value	bush1_54_done.xml	foreign	policy
security	value	bush1_54_done.xml	prison	policy
security	value	bush1_54_done.xml	health	policy
security	value	bush1_54_done.xml	civil_rights	policy
security	value	bush1_54_done.xml	education	policy
action	value	bush1_54_done.xml	foreign	policy
action	value	bush1_54_done.xml	education	policy
action	value	bush1_54_done.xml	immigration	policy
action	value	bush1_54_done.xml	foreign	policy
action	value	bush1_54_done.xml	economy	policy
action	value	bush1_54_done.xml	education	policy
action	value	bush1_54_done.xml	health	policy
action	value	bush1_54_done.xml	economy	policy
action	value	bush1_54_done.xml	military	policy
action	value	bush1_54_done.xml	foreign	policy
action	value	bush1_54_done.xml	prison	policy
action	value	bush1_54_done.xml	health	policy
action	value	bush1_54_done.xml	civil_rights	policy
action	value	bush1_54_done.xml	education	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	government	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	military	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	terrorism	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	foreign	policy
democracy	value	bush1_55_done.xml	education	policy
democracy	value	bush1_55_done.xml	economy	policy
democracy	value	bush1_55_done.xml	health	policy
democracy	value	bush1_55_done.xml	government	policy
democracy	value	bush1_55_done.xml	terrorism	policy
democracy	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	government	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	military	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	terrorism	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	foreign	policy
equality	value	bush1_55_done.xml	education	policy
equality	value	bush1_55_done.xml	economy	policy
equality	value	bush1_55_done.xml	health	policy
equality	value	bush1_55_done.xml	government	policy
equality	value	bush1_55_done.xml	terrorism	policy
equality	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	government	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	military	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	terrorism	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	foreign	policy
religion	value	bush1_55_done.xml	education	policy
religion	value	bush1_55_done.xml	economy	policy
religion	value	bush1_55_done.xml	health	policy
religion	value	bush1_55_done.xml	government	policy
religion	value	bush1_55_done.xml	terrorism	policy
religion	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	government	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	military	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	terrorism	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	foreign	policy
patriotism	value	bush1_55_done.xml	education	policy
patriotism	value	bush1_55_done.xml	economy	policy
patriotism	value	bush1_55_done.xml	health	policy
patriotism	value	bush1_55_done.xml	government	policy
patriotism	value	bush1_55_done.xml	terrorism	policy
patriotism	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	government	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	military	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	terrorism	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	foreign	policy
action	value	bush1_55_done.xml	education	policy
action	value	bush1_55_done.xml	economy	policy
action	value	bush1_55_done.xml	health	policy
action	value	bush1_55_done.xml	government	policy
action	value	bush1_55_done.xml	terrorism	policy
action	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	government	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	military	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	terrorism	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	bush1_55_done.xml	education	policy
unity	value	bush1_55_done.xml	economy	policy
unity	value	bush1_55_done.xml	health	policy
unity	value	bush1_55_done.xml	government	policy
unity	value	bush1_55_done.xml	terrorism	policy
unity	value	bush1_55_done.xml	foreign	policy
unity	value	carter1_48_done.xml	environment	policy
unity	value	carter1_48_done.xml	foreign	policy
unity	value	carter1_48_done.xml	foreign	policy
unity	value	carter1_48_done.xml	military	policy
unity	value	carter1_48_done.xml	military	policy
religion	value	carter1_48_done.xml	environment	policy
religion	value	carter1_48_done.xml	foreign	policy
religion	value	carter1_48_done.xml	foreign	policy
religion	value	carter1_48_done.xml	military	policy
religion	value	carter1_48_done.xml	military	policy
democracy	value	carter1_48_done.xml	environment	policy
democracy	value	carter1_48_done.xml	foreign	policy
democracy	value	carter1_48_done.xml	foreign	policy
democracy	value	carter1_48_done.xml	military	policy
democracy	value	carter1_48_done.xml	military	policy
liberty	value	carter1_48_done.xml	environment	policy
liberty	value	carter1_48_done.xml	foreign	policy
liberty	value	carter1_48_done.xml	foreign	policy
liberty	value	carter1_48_done.xml	military	policy
liberty	value	carter1_48_done.xml	military	policy
progress	value	carter1_48_done.xml	environment	policy
progress	value	carter1_48_done.xml	foreign	policy
progress	value	carter1_48_done.xml	foreign	policy
progress	value	carter1_48_done.xml	military	policy
progress	value	carter1_48_done.xml	military	policy
equality	value	carter1_48_done.xml	environment	policy
equality	value	carter1_48_done.xml	foreign	policy
equality	value	carter1_48_done.xml	foreign	policy
equality	value	carter1_48_done.xml	military	policy
equality	value	carter1_48_done.xml	military	policy
democracy	value	cleveland1_25_done.xml	economy	policy
democracy	value	cleveland1_25_done.xml	foreign	policy
