progress	bush1_54_done.xml	prison
progress	bush1_54_done.xml	health
progress	bush1_54_done.xml	civil_rights
progress	bush1_54_done.xml	education
unity	bush1_54_done.xml	foreign
unity	bush1_54_done.xml	education
unity	bush1_54_done.xml	immigration
unity	bush1_54_done.xml	foreign
unity	bush1_54_done.xml	economy
unity	bush1_54_done.xml	education
unity	bush1_54_done.xml	health
unity	bush1_54_done.xml	economy
unity	bush1_54_done.xml	military
unity	bush1_54_done.xml	foreign
unity	bush1_54_done.xml	prison
unity	bush1_54_done.xml	health
unity	bush1_54_done.xml	civil_rights
unity	bush1_54_done.xml	education
religion	bush1_54_done.xml	foreign
religion	bush1_54_done.xml	education
religion	bush1_54_done.xml	immigration
religion	bush1_54_done.xml	foreign
religion	bush1_54_done.xml	economy
religion	bush1_54_done.xml	education
religion	bush1_54_done.xml	health
religion	bush1_54_done.xml	economy
religion	bush1_54_done.xml	military
religion	bush1_54_done.xml	foreign
religion	bush1_54_done.xml	prison
religion	bush1_54_done.xml	health
religion	bush1_54_done.xml	civil_rights
religion	bush1_54_done.xml	education
civility	bush1_54_done.xml	foreign
civility	bush1_54_done.xml	education
civility	bush1_54_done.xml	immigration
civility	bush1_54_done.xml	foreign
civility	bush1_54_done.xml	economy
civility	bush1_54_done.xml	education
civility	bush1_54_done.xml	health
civility	bush1_54_done.xml	economy
civility	bush1_54_done.xml	military
civility	bush1_54_done.xml	foreign
civility	bush1_54_done.xml	prison
civility	bush1_54_done.xml	health
civility	bush1_54_done.xml	civil_rights
civility	bush1_54_done.xml	education
security	bush1_54_done.xml	foreign
security	bush1_54_done.xml	education
security	bush1_54_done.xml	immigration
security	bush1_54_done.xml	foreign
security	bush1_54_done.xml	economy
security	bush1_54_done.xml	education
security	bush1_54_done.xml	health
security	bush1_54_done.xml	economy
security	bush1_54_done.xml	military
security	bush1_54_done.xml	foreign
security	bush1_54_done.xml	prison
security	bush1_54_done.xml	health
security	bush1_54_done.xml	civil_rights
security	bush1_54_done.xml	education
action	bush1_54_done.xml	foreign
action	bush1_54_done.xml	education
action	bush1_54_done.xml	immigration
action	bush1_54_done.xml	foreign
action	bush1_54_done.xml	economy
action	bush1_54_done.xml	education
action	bush1_54_done.xml	health
action	bush1_54_done.xml	economy
action	bush1_54_done.xml	military
action	bush1_54_done.xml	foreign
action	bush1_54_done.xml	prison
action	bush1_54_done.xml	health
action	bush1_54_done.xml	civil_rights
action	bush1_54_done.xml	education
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	government
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	military
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	terrorism
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	foreign
democracy	bush1_55_done.xml	education
democracy	bush1_55_done.xml	economy
democracy	bush1_55_done.xml	health
democracy	bush1_55_done.xml	government
democracy	bush1_55_done.xml	terrorism
democracy	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	government
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	military
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	terrorism
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	foreign
equality	bush1_55_done.xml	education
equality	bush1_55_done.xml	economy
equality	bush1_55_done.xml	health
equality	bush1_55_done.xml	government
equality	bush1_55_done.xml	terrorism
equality	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	government
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	military
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	terrorism
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	foreign
religion	bush1_55_done.xml	education
religion	bush1_55_done.xml	economy
religion	bush1_55_done.xml	health
religion	bush1_55_done.xml	government
religion	bush1_55_done.xml	terrorism
religion	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	government
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	military
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	terrorism
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	foreign
patriotism	bush1_55_done.xml	education
patriotism	bush1_55_done.xml	economy
patriotism	bush1_55_done.xml	health
patriotism	bush1_55_done.xml	government
patriotism	bush1_55_done.xml	terrorism
patriotism	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	government
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	military
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	terrorism
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	foreign
action	bush1_55_done.xml	education
action	bush1_55_done.xml	economy
action	bush1_55_done.xml	health
action	bush1_55_done.xml	government
action	bush1_55_done.xml	terrorism
action	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	government
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	military
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	terrorism
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	foreign
unity	bush1_55_done.xml	education
unity	bush1_55_done.xml	economy
unity	bush1_55_done.xml	health
unity	bush1_55_done.xml	government
unity	bush1_55_done.xml	terrorism
unity	bush1_55_done.xml	foreign
unity	carter1_48_done.xml	environment
unity	carter1_48_done.xml	foreign
unity	carter1_48_done.xml	foreign
unity	carter1_48_done.xml	military
unity	carter1_48_done.xml	military
religion	carter1_48_done.xml	environment
religion	carter1_48_done.xml	foreign
religion	carter1_48_done.xml	foreign
religion	carter1_48_done.xml	military
religion	carter1_48_done.xml	military
democracy	carter1_48_done.xml	environment
democracy	carter1_48_done.xml	foreign
democracy	carter1_48_done.xml	foreign
democracy	carter1_48_done.xml	military
democracy	carter1_48_done.xml	military
liberty	carter1_48_done.xml	environment
liberty	carter1_48_done.xml	foreign
liberty	carter1_48_done.xml	foreign
liberty	carter1_48_done.xml	military
liberty	carter1_48_done.xml	military
progress	carter1_48_done.xml	environment
progress	carter1_48_done.xml	foreign
progress	carter1_48_done.xml	foreign
progress	carter1_48_done.xml	military
progress	carter1_48_done.xml	military
equality	carter1_48_done.xml	environment
equality	carter1_48_done.xml	foreign
equality	carter1_48_done.xml	foreign
equality	carter1_48_done.xml	military
equality	carter1_48_done.xml	military
democracy	cleveland1_25_done.xml	economy
democracy	cleveland1_25_done.xml	foreign
democracy	cleveland1_25_done.xml	economy
democracy	cleveland1_25_done.xml	civil_rights
democracy	cleveland1_25_done.xml	foreign
democracy	cleveland1_25_done.xml	government
democracy	cleveland1_25_done.xml	civil_rights
democracy	cleveland1_25_done.xml	civil_rights
unity	cleveland1_25_done.xml	economy
unity	cleveland1_25_done.xml	foreign
unity	cleveland1_25_done.xml	economy
unity	cleveland1_25_done.xml	civil_rights
unity	cleveland1_25_done.xml	foreign
unity	cleveland1_25_done.xml	government
unity	cleveland1_25_done.xml	civil_rights
unity	cleveland1_25_done.xml	civil_rights
patriotism	cleveland1_25_done.xml	economy
patriotism	cleveland1_25_done.xml	foreign
patriotism	cleveland1_25_done.xml	economy
patriotism	cleveland1_25_done.xml	civil_rights
patriotism	cleveland1_25_done.xml	foreign
patriotism	cleveland1_25_done.xml	government
patriotism	cleveland1_25_done.xml	civil_rights
patriotism	cleveland1_25_done.xml	civil_rights
liberty	cleveland1_25_done.xml	economy
liberty	cleveland1_25_done.xml	foreign
liberty	cleveland1_25_done.xml	economy
liberty	cleveland1_25_done.xml	civil_rights
liberty	cleveland1_25_done.xml	foreign
liberty	cleveland1_25_done.xml	government
liberty	cleveland1_25_done.xml	civil_rights
liberty	cleveland1_25_done.xml	civil_rights
equality	cleveland1_25_done.xml	economy
equality	cleveland1_25_done.xml	foreign
equality	cleveland1_25_done.xml	economy
equality	cleveland1_25_done.xml	civil_rights
equality	cleveland1_25_done.xml	foreign
equality	cleveland1_25_done.xml	government
equality	cleveland1_25_done.xml	civil_rights
equality	cleveland1_25_done.xml	civil_rights
religion	cleveland1_25_done.xml	economy
religion	cleveland1_25_done.xml	foreign
religion	cleveland1_25_done.xml	economy
religion	cleveland1_25_done.xml	civil_rights
religion	cleveland1_25_done.xml	foreign
religion	cleveland1_25_done.xml	government
religion	cleveland1_25_done.xml	civil_rights
religion	cleveland1_25_done.xml	civil_rights
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	government
religion	cleveland2_27_done.xml	government
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	civil_rights
religion	cleveland2_27_done.xml	civil_rights
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
religion	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	government
individualism	cleveland2_27_done.xml	government
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	civil_rights
individualism	cleveland2_27_done.xml	civil_rights
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
individualism	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	government
civility	cleveland2_27_done.xml	government
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	civil_rights
civility	cleveland2_27_done.xml	civil_rights
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
civility	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	government
unity	cleveland2_27_done.xml	government
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	civil_rights
unity	cleveland2_27_done.xml	civil_rights
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
unity	cleveland2_27_done.xml	economy
religion	clinton1_52_done.xml	economy
religion	clinton1_52_done.xml	health
religion	clinton1_52_done.xml	crime
religion	clinton1_52_done.xml	economy
religion	clinton1_52_done.xml	foreign
religion	clinton1_52_done.xml	economy
religion	clinton1_52_done.xml	environment
religion	clinton1_52_done.xml	health
religion	clinton1_52_done.xml	military
religion	clinton1_52_done.xml	foreign
religion	clinton1_52_done.xml	foreign
religion	clinton1_52_done.xml	foreign
religion	clinton1_52_done.xml	military
religion	clinton1_52_done.xml	foreign
progress	clinton1_52_done.xml	economy
progress	clinton1_52_done.xml	health
progress	clinton1_52_done.xml	crime
progress	clinton1_52_done.xml	economy
progress	clinton1_52_done.xml	foreign
progress	clinton1_52_done.xml	economy
progress	clinton1_52_done.xml	environment
progress	clinton1_52_done.xml	health
progress	clinton1_52_done.xml	military
progress	clinton1_52_done.xml	foreign
progress	clinton1_52_done.xml	foreign
progress	clinton1_52_done.xml	foreign
progress	clinton1_52_done.xml	military
progress	clinton1_52_done.xml	foreign
equality	clinton1_52_done.xml	economy
equality	clinton1_52_done.xml	health
equality	clinton1_52_done.xml	crime
equality	clinton1_52_done.xml	economy
equality	clinton1_52_done.xml	foreign
equality	clinton1_52_done.xml	economy
equality	clinton1_52_done.xml	environment
equality	clinton1_52_done.xml	health
equality	clinton1_52_done.xml	military
equality	clinton1_52_done.xml	foreign
equality	clinton1_52_done.xml	foreign
equality	clinton1_52_done.xml	foreign
equality	clinton1_52_done.xml	military
equality	clinton1_52_done.xml	foreign
action	clinton1_52_done.xml	economy
action	clinton1_52_done.xml	health
action	clinton1_52_done.xml	crime
action	clinton1_52_done.xml	economy
action	clinton1_52_done.xml	foreign
action	clinton1_52_done.xml	economy
action	clinton1_52_done.xml	environment
action	clinton1_52_done.xml	health
action	clinton1_52_done.xml	military
action	clinton1_52_done.xml	foreign
action	clinton1_52_done.xml	foreign
action	clinton1_52_done.xml	foreign
action	clinton1_52_done.xml	military
action	clinton1_52_done.xml	foreign
democracy	clinton1_52_done.xml	economy
